title,currency,raw_price,usd_price,listing_url,image_url,fair_value,discount_pct,grade,sources,pricecharting_link,confidence,matched_card,search_term_used
2023 #052 Mewtwo PSA 9 Svp EN-SV Black Star Promo Pokemon,SOL,2.0,164.02,https://collectorcrypt.com/assets/solana/Fx2TJ5Aa9i4iSgXbiVQ9WELDS7o41ah9mpVdMcgULdg8,https://d1xpxki1g4htqu.cloudfront.net/f05g4f4w72oE4Oo-4TQFxtiupdJjc7JFayr24pq9lCw,5.99,-2638.2,PSA 9,['PriceCharting'],https://www.pricecharting.com/game/pokemon-evolutions/mewtwo-ex-52,0.95,Mewtwo EX #52Pokemon Evolutions,v mewtwo #52
2025 #003 Mega Gengar EX PSA 10 Japanese Mbg-Mega Starter Set Mega Gengar EX Pokemon,SOL,40.0,3280.4,https://collectorcrypt.com/assets/solana/3YQBpFw3H7peVYniQmEESdFrNeJM6K9NXhVx5G71Lgt4,https://d1xpxki1g4htqu.cloudfront.net/x-0sGrvm8Uxbzhq55gGipMtGl8W1lwfBL_rgF5GISUk,6.93,-47236.2,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-mega-starter-deck-gengar-ex/mega-gengar-ex-3,0.95,Mega Gengar ex #3Pokemon Japanese Mega Starter Deck Gengar Ex,ex gengar #3
2024 #033 Pikachu EX PSA 10 Japanese SV8-Super Electric Breaker Pokemon,SOL,1.0,82.01,https://collectorcrypt.com/assets/solana/8DB3ssG4PFkkCcD9cRyTnpGGbkgiU6z5GUCnLvkZNfw1,https://d1xpxki1g4htqu.cloudfront.net/3i45KO6WbpctbH7eIY6kvkPwcJm_8mjcLWVutQPPOpA,3.51,-2236.5,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-super-electric-breaker/pikachu-ex-33,0.95,Pikachu ex #33Pokemon Japanese Super Electric Breaker,ex pikachu #33
2025 #003 Mega Gengar EX PSA 10 Japanese Mbg-Mega Starter Set Mega Gengar EX Pokemon,SOL,35.0,2870.35,https://collectorcrypt.com/assets/solana/5B22jxardFg3dCZEkyGw1q6EGTZoS7XniGv9TNzNtXL9,https://d1xpxki1g4htqu.cloudfront.net/-nQyKOyM63pVk0AAOs3yEktbU0dW7gNdZ4ZgrTdxRNI,6.93,-41319.2,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-mega-starter-deck-gengar-ex/mega-gengar-ex-3,0.95,Mega Gengar ex #3Pokemon Japanese Mega Starter Deck Gengar Ex,ex gengar #3
2025 #078 Mega Lucario EX PSA 10 Japanese M1l-Mega Brave Pokemon,SOL,45.0,3690.45,https://collectorcrypt.com/assets/solana/CcVFvuKKrKMUrWtQLPWP15TP5TBeUyWpATUHLkid1p3N,https://d1xpxki1g4htqu.cloudfront.net/yr_7i6LiSNrZS1juXNay1RB6L5b8ycVoFk4pKPhCI9U,10.71,-34358.0,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-mega-brave/mega-lucario-ex-78,0.95,Mega Lucario Ex #78Pokemon Japanese Mega Brave,ex lucario #78
2023 #NA Yamper PSA 10 Center Pikachu Award Delivery! Sticker Pokemon,SOL,50.0,4100.5,https://collectorcrypt.com/assets/solana/B6hNwaCAUPgYEeN4C88pSXdFHcDgpjFKdQ8ojkYwiSBj,https://d1xpxki1g4htqu.cloudfront.net/OsnS88isEb-xF_rKpXVFgErE0XmayWRdiy9B-bsrZJU,0.0,-410050.0,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/comic-books-conan-the-frazetta-cover-series/pikachu-v-1,0.95,Pikachu V #1Comic Books Conan: The Frazetta Cover Series,v pikachu #na
2023 #003 Venusaur PSA 9 Japanese Clf-Trading Card Game Classic Venusaur & Lugia EX Deck Pokemon,SOL,46.0,3772.46,https://collectorcrypt.com/assets/solana/BCeBnp2iWTiVeLE67bUgEh3nCisSaSNf9L2FpaLw7Vjj,https://d1xpxki1g4htqu.cloudfront.net/MGeVpQCC0UWWQV3vyt_kzJ_SOMswSQH2gL8QaSu-Y2Q,2.59,-145554.8,PSA 9,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-svg-special-set/venusaur-ex-3,0.95,Venusaur Ex #3Pokemon Japanese SVG Special Set,ex venusaur #3
2019 #229 Full Art/Dragonite GX PSA 9 Sun & Moon Unified Minds Pokemon,SOL,2.0,164.02,https://collectorcrypt.com/assets/solana/A8wg8QHUimwiHWW2eV5LqoRrHM9BstxW2RL98tLuwSQE,https://d1xpxki1g4htqu.cloudfront.net/GQufbd4-x5B67Rm_zkHNranFSo3KmBkvqKYuFOc6oVM,34.04,-381.8,PSA 9,['PriceCharting'],https://www.pricecharting.com/game/pokemon-unified-minds/dragonite-gx-229,0.95,Dragonite GX #229Pokemon Unified Minds,gx dragonite #229
2023 #052 Mewtwo PSA 8 Svp EN-SV Black Star Promo Pokemon,SOL,0.5,41.01,https://collectorcrypt.com/assets/solana/2hy6xLaiRUzUJRjw3E7nLD2QTGQjkv95g6H1WawQMqDC,https://d1xpxki1g4htqu.cloudfront.net/m3oJ24rWyP0IS0D2mRtYh7p48Yd92JQB_p66zpfRoKo,5.99,-584.6,PSA 8,['PriceCharting'],https://www.pricecharting.com/game/pokemon-evolutions/mewtwo-ex-52,0.95,Mewtwo EX #52Pokemon Evolutions,v mewtwo #52
2021 #001 Full Art/Pikachu CGC 10 Pristine Japanese 25th Anniversary Collection Pokemon,SOL,1.0,82.01,https://collectorcrypt.com/assets/solana/9B2hT212cMHH7JgYsA69g5W5E1SipCcm4QnKLYMLQwgZ,https://d1xpxki1g4htqu.cloudfront.net/HAOVHTTdPjvWYDfSB34HdEbKqInjXrnMcggNSI1Hkeo,190.0,56.8,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-25th-anniversary-golden-box/pikachu-v-1,0.95,Pikachu V #1Pokemon Japanese 25th Anniversary Golden Box,v pikachu #1
2025 #226 Mega Gardevoir ex CGC 10 Pristine Mega Dream ex - M2a - Japanese Pokemon,SOL,50.0,4100.5,https://collectorcrypt.com/assets/solana/5XP8P6Fpw7FGJRCooUmCWaNtPGHwd7t32bs2HoWVzkJM,https://d1xpxki1g4htqu.cloudfront.net/t2UqDvQo78olJ_nm1xtx-ooeQakDznkO5mgWtHqmGYE,7.46,-54866.5,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-mega-dream-ex/mega-gardevoir-ex-226,0.95,Mega Gardevoir ex #226Pokemon Japanese Mega Dream ex,ex gardevoir #226
2023 #070 Umbreon CGC 10 Pristine Japanese SV3-Ruler of the Black Flame Pokemon,SOL,0.5,41.01,https://collectorcrypt.com/assets/solana/Gt3ACDc6ujuTQMFSqBhNTBYf3Pkn7LcutXPxPveqPbGh,https://d1xpxki1g4htqu.cloudfront.net/GF5TNo8wtJ7Q9VWD_dniF600UBa2DMsv5_YtklReLOk,2.03,-1920.2,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-ruler-of-the-black-flame/umbreon-70,0.95,Umbreon #70Pokemon Japanese Ruler of the Black Flame,v umbreon #70
2022 #073 Full Art/Pikachu PSA 9 Japanese Sword & Shield Dark Phantasma Pokemon,SOL,80.0,6560.8,https://collectorcrypt.com/assets/solana/CQvAF6JhXSgzAH66t3Q53aadmaPTAAQETwj8sqXj8opz,https://d1xpxki1g4htqu.cloudfront.net/N7rebImnE8hDC4pEM48ggoL8QSm5JuNN4-IrW8kv0Cc,31.5,-20727.9,PSA 9,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-dark-phantasma/pikachu-73,0.95,Pikachu #73Pokemon Japanese Dark Phantasma,full art pikachu #73
2021 #003 Full Art/Leafeon Vmax CGC 10 Pristine Japanese Sword & Shield Eevee Heroes Pokemon,SOL,1.0,82.01,https://collectorcrypt.com/assets/solana/81kAH9VikaE4jK8L845bxd46vi6fRFeFDEBWKgVtZoWc,https://d1xpxki1g4htqu.cloudfront.net/Il6t3kb3-xTpDefx2wvoI4-uXpRg3jsORifc9jw6BWs,3.48,-2256.6,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-eevee-heroes/leafeon-vmax-3,0.95,Leafeon VMAX #3Pokemon Japanese Eevee Heroes,vmax eevee #3
2025 #06 05 Umbreon CGC 10 Pristine Gem Pack Volume 2 - CBB2C - Simplified Chinese Pokemon,SOL,0.5,41.01,https://collectorcrypt.com/assets/solana/A9UyTB4S8UYbdJfr9idzvdRVVzBnRh9veUzufc5o29Qk,https://d1xpxki1g4htqu.cloudfront.net/is36bUNXIF7bQXUAOlDNLwBC-wVfkpMxqB4xkasHtME,2.0,-1950.5,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-chinese-gem-pack-2/umbreon-v-613,0.95,Umbreon V #613Pokemon Chinese Gem Pack 2,v umbreon #6
2022 #058 Snorlax-Holo CGC 10 Pristine Japanese Sword & Shield Dark Phantasma Pokemon,SOL,1.0,82.01,https://collectorcrypt.com/assets/solana/EdRzx5pLF1cyuc8cSLUK6Bz9MmNCDiiFXhkaPGHZALjt,https://d1xpxki1g4htqu.cloudfront.net/b_n394Dh3k7AwnQy0gxBjHuBOxl95id6NkUseTbh7mE,0.0,-8201.0,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-dark-phantasma/snorlax-reverse-holo-58,0.95,Snorlax [Reverse Holo] #58Pokemon Japanese Dark Phantasma,holo snorlax #58
2025 #029 Mega Lucario ex CGC 10 Pristine Mega Brave - M1L - Japanese Pokemon,SOL,2.0,164.02,https://collectorcrypt.com/assets/solana/43AgrWpV3iHjvuuDhGG6k4xPDeyAVUSsX8d81usiShcy,https://d1xpxki1g4htqu.cloudfront.net/LCTSGKxEHAqawYIMbnlId4NKtaCQEbtRbayElocWmsw,1.82,-8912.1,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-mega-brave/mega-lucario-ex-29,0.95,Mega Lucario ex #29Pokemon Japanese Mega Brave,ex lucario #29
2025 #03 03 Gengar CGC 10 Pristine Gem Pack Volume 3 - CBB3C - Simplified Chinese Pokemon,SOL,0.5,41.01,https://collectorcrypt.com/assets/solana/AUnrnCJzRNGM8TTa3fyYv3xev8rjoTt2MZuVSevASD1K,https://d1xpxki1g4htqu.cloudfront.net/yo4tRMSnC_O4XjiuXVd_llRpVxp7j_Nie37uGawPPnM,110.0,62.7,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-chinese-gem-pack-3/gengar-307,0.95,Gengar #307Pokemon Chinese Gem Pack 3,v gengar #3
2021 #027 Raichu-Holo CGC 10 Pristine Japanese Sword & Shield Eevee Heroes Pokemon,SOL,1.44,118.09,https://collectorcrypt.com/assets/solana/CgQimyqZTrLpWpnmoHHDioskWgsWB3wDijoj9ARQYR47,https://d1xpxki1g4htqu.cloudfront.net/UsX2Uh840gLDPLAjZx3aVN_PViywtR5XxNhWQu3iKlw,1.88,-6181.4,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-eevee-heroes/raichu-27,0.95,Raichu #27Pokemon Japanese Eevee Heroes,v eevee #27
2019 #015 Mr. Mime Reverse Holo CGC 10 Pristine Movie Pack Detective Pikachu - SMP2 - Japanese Pokemon,SOL,1.0,82.01,https://collectorcrypt.com/assets/solana/76nie9fihHVvvbF2npwLchPqvHie69MpgVCNUvNEC1mX,https://d1xpxki1g4htqu.cloudfront.net/0OItfLogQYWnlrrUi7_8JY-Ww3GaZk2bv2YjRK5WWmA,1.89,-4239.2,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-detective-pikachu/mr-mime-15,0.95,Mr. Mime #15Pokemon Japanese Detective Pikachu,v pikachu #15
2019 #019 Jigglypuff Reverse Holo CGC 10 Pristine Movie Pack Detective Pikachu - SMP2 - Japanese Pokemon,SOL,75.0,6150.75,https://collectorcrypt.com/assets/solana/2Bxi51VjorMaevafaLYoVhugnm9XXkfGEjrJDgBgP2sn,https://d1xpxki1g4htqu.cloudfront.net/xHgUSJERMvTq6b0BdzxkLD-_Av1eO9yQD3XMhqLoY4Q,2.55,-241105.9,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-detective-pikachu/jigglypuff-19,0.95,Jigglypuff #19Pokemon Japanese Detective Pikachu,v pikachu #19
2021 #4 Charizard PSA 9 Celebrations Ultra-Premium Collection Pokemon,SOL,600.0,49206.0,https://collectorcrypt.com/assets/solana/AMfHJiufGWKxFVakRkCMoZFH2VaK3kkrvzLtEa2ScVxL,https://d1xpxki1g4htqu.cloudfront.net/NWYOK4k0kuY5tlzEmB2eN4CnIiR9NE-Qa5_waVmPCsM,182.1,-26921.4,PSA 9,['PriceCharting'],https://www.pricecharting.com/game/pokemon-celebrations/charizard-4,0.95,Charizard #4Pokemon Celebrations,charizard #4
2019 #20 Reshiram & Charizard GX PSA 9 Sun & Moon Unbroken Bonds Pokemon,SOL,0.52,42.65,https://collectorcrypt.com/assets/solana/57HoRCFSNE6hXEWs9hnbqNqJwm8zVtKqPq2qufdJMcf,https://d1xpxki1g4htqu.cloudfront.net/5nzOBsU_bCzWRoqABhM0qymqghA7uzxZHjWN9pJYLIc,41.5,-2.8,PSA 9,['PriceCharting'],https://www.pricecharting.com/game/pokemon-unbroken-bonds/reshiram-&-charizard-gx-20,0.95,Reshiram & Charizard GX #20Pokemon Unbroken Bonds,gx charizard #20
2024 #148/142 Squirtle PSA 10 Stellar Crown - SCR EN - English Pokemon,SOL,400.0,32804.0,https://collectorcrypt.com/assets/solana/5AdeqDBkgZtgDiERjtJgavKjdRBjqSBMELcRJgSmiX7h,https://d1xpxki1g4htqu.cloudfront.net/S_sD8iXo58K5-xK2F_2FUKcS0BIRcOUp5I7Clc7hF_E,102.5,-31903.9,PSA 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-stellar-crown/squirtle-148,0.95,Squirtle #148Pokemon Stellar Crown,squirtle #148
2022 #212 Full Art/Charizard Vstar CGC 10 Pristine Japanese Sword & Shield Vstar Universe Pokemon,SOL,170.0,13941.7,https://collectorcrypt.com/assets/solana/CdaXoXsk79MfwCpGBQoDPgZBTEGJimC1YHyq73bPKonf,https://d1xpxki1g4htqu.cloudfront.net/rSlsqZsLa06QcLzUmg33eeNDEJvTjNVP5ctvZXwd-Pc,69.99,-19819.6,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-vstar-universe/charizard-vstar-212,0.95,Charizard VSTAR #212Pokemon Japanese VSTAR Universe,v charizard #212
2021 #17 Umbreon-Gold Star CGC 10 Celebrations Classic Collection Pokemon,SOL,215.0,17632.15,https://collectorcrypt.com/assets/solana/25sAT8qjEfJwGeyouG7t6ZQDATp3X5mzhuX8tHzhjzUC,https://d1xpxki1g4htqu.cloudfront.net/kkhRva973mG2R6zSnq1moyPjruoDCKygp6d2pcH_3Hw,78.31,-22415.8,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-celebrations/umbreon-17,0.95,Umbreon #17Pokemon Celebrations,umbreon #17
2021 #17 Umbreon-Gold Star CGC 10 Celebrations Classic Collection Pokemon,SOL,99.0,8118.99,https://collectorcrypt.com/assets/solana/9R5Cys2Syts3FbSVF8cKJ84DdAztFLg4uA3zMUmQdiCL,https://d1xpxki1g4htqu.cloudfront.net/D_Z0w7gXbQaaQkCZPcUEQ8Yl6xggGhmhBCYL3_u6cBI,78.31,-10267.8,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-celebrations/umbreon-17,0.95,Umbreon #17Pokemon Celebrations,umbreon #17
2024 #188 Eevee PSA 9 Twm EN-Twilight Masquerade Pokemon,SOL,58.0,4756.58,https://collectorcrypt.com/assets/solana/7WJpFmvvmgChq9sTxfmGXJCk1L9VmaSC7nY5pgd8SATi,https://d1xpxki1g4htqu.cloudfront.net/iPkdPrQEVFLKuGyWYiFHfH3KOB-i5vMweJHtrn_Rfj4,66.0,-7106.9,PSA 9,['PriceCharting'],https://www.pricecharting.com/game/pokemon-twilight-masquerade/eevee-188,0.95,Eevee #188Pokemon Twilight Masquerade,v eevee #188
2023 #052 Mewtwo PSA 9 Svp EN-SV Black Star Promo Pokemon,SOL,1.0,82.01,https://collectorcrypt.com/assets/solana/9hsNocUvYHrpA6gJsyd39rovyyzJFr1XETjUKvt563Y9,https://d1xpxki1g4htqu.cloudfront.net/2Afh7N4-0h_P9LAqpmWjbIXgp6JUmLHRNCtfJdE9Nlo,5.99,-1269.1,PSA 9,['PriceCharting'],https://www.pricecharting.com/game/pokemon-evolutions/mewtwo-ex-52,0.95,Mewtwo EX #52Pokemon Evolutions,v mewtwo #52
2021 #2 Blastoise-Holo CGC 10 Celebrations Classic Collection Pokemon,SOL,2.0,164.02,https://collectorcrypt.com/assets/solana/EcUCDdN26j4uiNB1PcLAyU2ACayFvGwu1sA3mQCyMrpK,https://d1xpxki1g4htqu.cloudfront.net/qcgcVECp6uCbVm9G94oUpLGeQUMgFP_lEsOxaPpMNy4,18.68,-778.1,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-platinum/blastoise-reverse-holo-2,0.95,Blastoise [Reverse Holo] #2Pokemon Platinum,holo blastoise #2
2000 #67 Slowpoke 1st Edition CGC 10 Rocket Pokemon,SOL,1.0,82.01,https://collectorcrypt.com/assets/solana/GKMBxxUpQ88BpLTqwLvqEFVgq34pXMNm5kmPAPnCD9nm,https://d1xpxki1g4htqu.cloudfront.net/Fm3EBiv77kSaTH6GXBlvLvn107KcBh8t7L7XZ1MaT54,2.4,-3317.1,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-team-rocket/slowpoke-1st-edition-67,0.95,Slowpoke [1st Edition] #67Pokemon Team Rocket,slowpoke #67
2025 #022 Haunter CGC 10 Pristine Mega Gengar ex Starter Set - mBG - Japanese Pokemon,SOL,2.0,164.02,https://collectorcrypt.com/assets/solana/2x5VZzmXumTsHTghrtbR75oFw8JhPw7Losgv3spK3VLX,https://d1xpxki1g4htqu.cloudfront.net/iJTw4juhvQW6c9VH_eGwh54np6N91CTsQC1RqBh7xLY,17.34,-845.9,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-mega-starter-deck-gengar-ex/haunter-22,0.95,Haunter #22Pokemon Japanese Mega Starter Deck Gengar Ex,ex gengar #22
2023 #120 Pikachu CGC 10 Pristine Japanese SV-P Promo Pokemon,SOL,41.0,3362.41,https://collectorcrypt.com/assets/solana/Efz53YN2X1UrFH4HER8ELTwGA7tWLJox1YFQrvar1xYV,https://d1xpxki1g4htqu.cloudfront.net/gOfqbmFTvTrBHqpK5ibRsceVKCwwvIzpWwEw7KAPaYM,7.85,-42733.2,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-promo/pikachu-120sv-p,0.95,Pikachu #120/SV-PPokemon Japanese Promo,v pikachu #120
2025 #175 Charizard EX CGC 10 Pristine Simplified Chinese 151 C-Collection 151 Pokemon,SOL,77.0,6314.77,https://collectorcrypt.com/assets/solana/E6Pkrsy9vazSXn1DLxScdzkNYACNucTC7pLj26XRthTi,https://d1xpxki1g4htqu.cloudfront.net/5tpMqTFn70GDL3xpp9PZ-Kqm21-muBMO0_CXOll92Yk,9.0,-70064.1,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-chinese-151-collect/charizard-ex-175,0.95,Charizard ex #175Pokemon Chinese 151 Collect,ex charizard #175
2022 #010 Charizard-Holo CGC 10 Pristine Go Japanese Pokemon,SOL,71.0,5822.71,https://collectorcrypt.com/assets/solana/6J6A2R6ctiVCrjy1ckQubkDFX9XmXiMMqwMXHQEPKQjg,https://d1xpxki1g4htqu.cloudfront.net/oaBLZbyw1nsnjZyzzULNw-D4gSCQoVyEuZ7_YnupUIs,131.58,-4325.2,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-1998-carddass/charizard-holo-106,0.95,Charizard [Holo] #106Pokemon Japanese 1998 Carddass,holo charizard #10
2025 #013 Mega Charizard X ex CGC 10 Pristine Inferno X - M2 - Japanese Pokemon,SOL,1.0,82.01,https://collectorcrypt.com/assets/solana/GjXRrHNhbAHdqhTng6UBeHubtet5vGhs677RKE2sZP2L,https://d1xpxki1g4htqu.cloudfront.net/SXnAPrTXwKXJGd0aCMyZF2YQxzlPWCiL9GkM2rcLkw8,3.25,-2423.4,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-inferno-x/mega-charizard-x-ex-13,0.95,Mega Charizard X ex #13Pokemon Japanese Inferno X,ex charizard #13
2025 #064 Bulbasaur CGC 10 Pristine Mega Brave - M1L - Japanese Pokemon,SOL,0.54,44.29,https://collectorcrypt.com/assets/solana/Ek64YyY1XwVVXDEXUowyijNt8GepDPEZPKTBxhfE4vpg,https://d1xpxki1g4htqu.cloudfront.net/Vlx6us9n7l-_wN8qfn4ftqA1rq4Kfk0okZijiBQ125k,10.0,-342.9,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-mega-brave/bulbasaur-64,0.95,Bulbasaur #64Pokemon Japanese Mega Brave,v bulbasaur #64
2022 #072 Full Art/Gardevoir CGC 10 Pristine Japanese Sword & Shield Incandescent Arcana Pokemon,SOL,1.0,82.01,https://collectorcrypt.com/assets/solana/21wt7yYAd8Z6oqcHBrnzgMRhcZY1JrcHfwet89dLfbbe,https://d1xpxki1g4htqu.cloudfront.net/dbQTEhZUNTDmD6w_AC61v12agMg2fGDpE1sb1IL46Ac,4.99,-1543.5,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-incandescent-arcana/gardevoir-72,0.95,Gardevoir #72Pokemon Japanese Incandescent Arcana,v gardevoir #72
2025 #003 Mega Gengar EX CGC 10 Pristine Japanese Mbg-Mega Starter Set Mega Gengar EX Pokemon,SOL,0.5,41.01,https://collectorcrypt.com/assets/solana/3fJgRFTrgdZRCUzD19VdHsBXFamSx5pfbBD7b6ZsRfxw,https://d1xpxki1g4htqu.cloudfront.net/jghPtvxkrLqIxxuBPuw8L8HKqvRF23LZ_gQNXaEiXEM,6.93,-491.8,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-mega-starter-deck-gengar-ex/mega-gengar-ex-3,0.95,Mega Gengar ex #3Pokemon Japanese Mega Starter Deck Gengar Ex,ex gengar #3
2018 #013 Jolteon GX CGC 10 Pristine Eevee GX Starter Sets - Japanese Pokemon,SOL,60.0,4920.6,https://collectorcrypt.com/assets/solana/C37aUA1MFgCGNvuRHudymJrhpp5GA1Bmuncnrya57KEd,https://d1xpxki1g4htqu.cloudfront.net/oKENt7zcl61DsG1CBgjJW60Z3Yc1wxSwM9QL4Rw80MM,59.99,-8102.4,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-topsun/eevee-holo-133,0.95,Eevee [Holo] #133Pokemon Japanese Topsun,v eevee #13
2022 #051 Mewtwo Vstar CGC 10 Pristine Japanese Sword & Shield Vstar Universe Pokemon,SOL,1.0,82.01,https://collectorcrypt.com/assets/solana/Ci5mc2UUttgnt9t3TJLLm828z25e1qN5tWsav4UPGEMh,https://d1xpxki1g4htqu.cloudfront.net/MLm3IE3bWbdQwIWmWmNK_S1rtSDv9ZFCaOhSxsXYg74,2.73,-2904.0,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-vstar-universe/mewtwo-vstar-51,0.95,Mewtwo VSTAR #51Pokemon Japanese VSTAR Universe,v mewtwo #51
2021 #047 Full Art/Rayquaza Vmax CGC 10 Pristine Japanese Sword & Shield Blue Sky Stream Pokemon,SOL,41.0,3362.41,https://collectorcrypt.com/assets/solana/8iqBfxqn1ZAVWVxUVpCTtDhgu8NGLJhsbBrDaFW4oLmk,https://d1xpxki1g4htqu.cloudfront.net/ZLu_Uo9ZramHQbLkttmbPv0r5nDOPqo2D1qrq7-TDe8,4.55,-73799.1,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-blue-sky-stream/rayquaza-vmax-47,0.95,Rayquaza VMAX #47Pokemon Japanese Blue Sky Stream,vmax rayquaza #47
2019 #020 Snubbull Reverse Holo CGC 10 Pristine Movie Pack Detective Pikachu - SMP2 - Japanese Pokemon,SOL,0.5,41.01,https://collectorcrypt.com/assets/solana/HCtR8E3K8J8ddWU2w1g6rVkJQh85ATxyr9hkdr6Nojhz,https://d1xpxki1g4htqu.cloudfront.net/doJhuNr8G5B3NOkAEvvXqReL0mtli9jPIKqTLQcXJBw,1.99,-1960.8,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-detective-pikachu/snubbull-20,0.95,Snubbull #20Pokemon Japanese Detective Pikachu,v pikachu #20
2022 #031 Mewtwo Vstar CGC 10 Pristine Go Japanese Pokemon,SOL,0.5,41.01,https://collectorcrypt.com/assets/solana/8ZRXKyJGPFPiHmFgr7Pn9hVHBv5UUy9R3JMDZPFqbWyT,https://d1xpxki1g4htqu.cloudfront.net/1g1-pL2WX1OoHqW2ZcIBHxGsbBsHxyjRiB2-9lkjEYs,2.9,-1314.1,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-go/mewtwo-vstar-31,0.95,Mewtwo VSTAR #31Pokemon Japanese Go,v mewtwo #31
2022 #030 Mewtwo V CGC 10 Pristine Go Japanese Pokemon,SOL,950.0,77909.5,https://collectorcrypt.com/assets/solana/A63o8Hpqr7jcY3hpSvqKsq3c8LZkfNVCRWouB8eXeEik,https://d1xpxki1g4htqu.cloudfront.net/_NRvzSpD4mkAzo4kgCPR79RjA9EhmD77yIlpfRejj8M,2.94,-2649883.0,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-go/mewtwo-v-30,0.95,Mewtwo V #30Pokemon Japanese Go,v mewtwo #30
2019 #018 Machamp Reverse Holo CGC 10 Pristine Movie Pack Detective Pikachu - SMP2 - Japanese Pokemon,SOL,0.5,41.01,https://collectorcrypt.com/assets/solana/HrA8CptRq1n2b8tZXMWqdR1VpeMwrHLAcYo6Lt1M4Rer,https://d1xpxki1g4htqu.cloudfront.net/BIByuiY0x2Rg6NpnfmhjUnw614p02Lmsm7ghbyKjSvE,1.92,-2035.9,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-japanese-detective-pikachu/machamp-18,0.95,Machamp #18Pokemon Japanese Detective Pikachu,v pikachu #18
2025 #074 Eevee Master Ball Reverse Holo PSA 9 Pre EN-Prismatic Evolutions Pokemon,SOL,0.5,41.01,https://collectorcrypt.com/assets/solana/HeZyUpR4UfEo9MLXu6SqwREEdpXYiwHaLtde986ULS8q,https://d1xpxki1g4htqu.cloudfront.net/FDJGUCR6lzBHJD9nZ5JqoeM8_gSxvuuNQPveunZdQuY,6.31,-549.9,PSA 9,['PriceCharting'],https://www.pricecharting.com/game/pokemon-korean-eevee-heroes/vaporeon-v-74,0.95,Vaporeon V #74Pokemon Korean Eevee Heroes,v eevee #74
2025 #003 Mega Venusaur EX CGC 10 Pristine Meg EN-Mega Evolution Pokemon,SOL,0.63,51.67,https://collectorcrypt.com/assets/solana/4VBLT3iSH4EaPGt45rzobogn9vP4gGgeeuTXAFo8cqMN,https://d1xpxki1g4htqu.cloudfront.net/VNFBHSZduHb68wTKMNQHfSsao3JXo6FBITxeUu98ib8,1.85,-2693.0,CGC 10,['PriceCharting'],https://www.pricecharting.com/game/pokemon-mega-evolution/mega-venusaur-ex-3,0.95,Mega Venusaur ex #3Pokemon Mega Evolution,ex venusaur #3
